Marca temporal,1. Sexo,2. Edad,Edad2,3. Ocupaci�n,Ocupacion Reca,4.1 El funcionamiento mec�nico de las bicicletas (Confiabilidad de los frenos, maniobrabilidad, seguridad, espejos, luces),4.2 El estado de las bicicletas (Limpieza, estado de las ruedas, frenos y asientos),4.3 La comodidad de las bicicletas,5. �Considera que el mantenimiento que reciben las bicicletas es suficiente?,6. �C�mo eval�a el funcionamiento general de las estaciones?,7. �C�mo eval�a la informaci�n general del SBP?,8.1 De bicicletas al momento de su uso,8.2 De lugar al momento de devolver la bicicleta,9. �Considera que los 30 minutos de uso de la bicicleta son suficientes?,1. Escuchar el ruido mec�nico,2. Chequear el historial de viajes mediante la aplicaci�n (APP),3. Pasar la TSC con el lector del totem,Ninguna de las 3,11. �Qu� factores lo motivan a usar el Sistema de Bicicletas P�blicas MI BICI TU BICI?,Otro,12. �Usted cree que utilizar� el Sistema de Bicicletas P�blicas cuando se implemente el pago del uso del mismo?,13. �Qu� modo de transporte utilizaba para realizar los viajes que hace actualmente en bicicleta?,Otro,14. En una escala de 0 a 10 �C�mo valora el grado de utilidad que tiene para usted este servicio?,15. En una escala de 0 a 10 �C�mo eval�a la satisfacci�n general del servicio?,,,,,,
3/9/2016 15:39:04,2. Masculino,27,27,Contador Publico,,Bueno,Bueno,Bueno,1. S�,Regular,Bueno,Suficiente,Suficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 3. Salud, 4. Protecci�n del medioambiente,,1. S�,1. Colectivo, 6. A pie,,8,8,,,,,,,,,
3/9/2016 15:39:06,2. Masculino,43,43,Comtador,,Muy Bueno,Muy Bueno,Muy Bueno,99. Ns/Nc,Bueno,Muy Bueno,Suficiente,Insuficiente,2. No,Si,No,No,usa alguna,3. Salud,,2. No,2. Auto como conductor,,5,7,,,,,,,,,,,,
3/9/2016 15:39:15,1. Femenino,26,26,Estudiante,,Muy Bueno,Bueno,Muy Bueno,2. No,Bueno,Regular,Insuficiente,Suficiente,1. S�,Si,Si,No,usa alguna,2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente,,2. No,1. Colectivo, 6. A pie,,10,7,,,,,,,,,
3/9/2016 15:40:11,1. Femenino,29,29,Empleada,,Bueno,Bueno,Bueno,2. No,Regular,Muy Bueno,Insuficiente,Suficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero,,1. S�,1. Colectivo,,7,7,,,,,,,,,,,
3/9/2016 15:40:16,2. Masculino,26,26,Comerciante,,Bueno,Bueno,Bueno,2. No,Bueno,Bueno,Insuficiente,Insuficiente,1. S�,Si,Si,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 5. Comodidad,,1. S�,2. Auto como conductor, 4. Taxi / Remis,,8,8,,,,,,,,,
3/9/2016 15:40:27,1. Femenino,28,28,Empleada,,Bueno,Muy Bueno,Muy Bueno,1. S�,Bueno,Bueno,Suficiente,Suficiente,1. S�,Si,No,No,usa alguna,3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,1. Colectivo, 6. A pie, 8. Otro,No ten�a transporte,9,9,,,,,,,,
3/9/2016 15:40:42,2. Masculino,25,25,Estudiante / empleado,,Bueno,Regular,Bueno,2. No,Regular,Muy Bueno,Suficiente,Insuficiente,2. No,Si,Si,No,usa alguna,3. Salud, 5. Comodidad,,2. No,1. Colectivo,,7,7,,,,,,,,,,,
3/9/2016 15:40:40,1. Femenino,26,26,Estudiante ,,Muy Bueno,Bueno,Bueno,1. S�,Muy Bueno,Bueno,Insuficiente,Suficiente,2. No,Si,Si,Si,usa alguna,4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,1. Colectivo, 6. A pie,,9,7,,,,,,,,,,
3/9/2016 15:40:51,2. Masculino,36,36,Empleado,,Bueno,Bueno,Muy Bueno,1. S�,Bueno,Regular,Insuficiente,Suficiente,2. No,Si,No,Si,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,1. Colectivo, 2. Auto como conductor,,7,7,,,,,,,,
3/9/2016 15:41:03,1. Femenino,48,48,ingeniera,,Regular,Bueno,Bueno,1. S�,Bueno,Bueno,Insuficiente,Insuficiente,1. S�,Si,Si,No,usa alguna,1. Ahorro de tiempo, 3. Salud,,1. S�,1. Colectivo, 2. Auto como conductor, 6. A pie,,7,7,,,,,,,,,
3/9/2016 15:41:11,1. Femenino,24,24,"Estudiante de Terciario 
Desempleada ",,Bueno,Regular,Bueno,2. No,Bueno,Bueno,Insuficiente,Insuficiente,1. S�,Si,Si,No,usa alguna,2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,1. Colectivo, 4. Taxi / Remis, 6. A pie,,8,7,,,,,,,
3/9/2016 15:41:35,2. Masculino,33,33,Empleado metal�rgico ,,Bueno,Bueno,Bueno,99. Ns/Nc,Bueno,Ns/Nc,Insuficiente,Suficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo,,2. No,2. Auto como conductor,,8,9,,,,,,,,,,,,
3/9/2016 15:41:36,2. Masculino,33,33,Empleado metal�rgico ,,Bueno,Bueno,Bueno,99. Ns/Nc,Bueno,Ns/Nc,Insuficiente,Suficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo,,2. No,2. Auto como conductor,,8,9,,,,,,,,,,,,
3/9/2016 15:42:00,2. Masculino,45,45,Empleado,,Muy Bueno,Muy Bueno,Muy Bueno,1. S�,Bueno,Bueno,Insuficiente,Insuficiente,1. S�,Si,Si,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad, 6. Otro,Trafico,99. Ns/Nc,1. Colectivo, 6. A pie,,10,9,,,,,,
3/9/2016 15:42:36,1. Femenino,30,30,Doctora en ciencias biol�gicas y docente,,Muy Bueno,Bueno,Muy Bueno,2. No,Bueno,Muy Bueno,Insuficiente,Suficiente,2. No,Si,Si,No,usa alguna,1. Ahorro de tiempo, 4. Protecci�n del medioambiente, 5. Comodidad, 6. Otro,Ayuda mucho en el tr�nsito por la ciudad en horarios de mucha congesti�n de las calles del centro. Es mucho m�s r�pido y f�cil moverte en bici que en colectivo,1. S�,1. Colectivo, 2. Auto como conductor, 8. Otro,Mi propia bicicleta,10,8,,,,,,,
3/9/2016 15:42:44,1. Femenino,28,28,Administrativa - Estudiante,,Muy Bueno,Bueno,Bueno,1. S�,Muy Bueno,Muy Bueno,Suficiente,Suficiente,2. No,Si,No,No,usa alguna,2. Ahorro de dinero, 5. Comodidad,,99. Ns/Nc,1. Colectivo, 6. A pie,,7,9,,,,,,,,,,
3/9/2016 15:42:57,2. Masculino,35,35,Empleado,,Bueno,Bueno,Bueno,2. No,Bueno,Muy Bueno,Suficiente,Suficiente,2. No,Si,Si,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,1. Colectivo, 2. Auto como conductor, 6. A pie,,8,7,,,,,,
3/9/2016 15:42:59,1. Femenino,25,25,estudiante,,Regular,Bueno,Bueno,1. S�,Bueno,Bueno,Suficiente,Suficiente,1. S�,Si,No,No,usa alguna,4. Protecci�n del medioambiente,,1. S�,2. Auto como conductor,,10,10,,,,,,,,,,,,
3/9/2016 15:43:11,2. Masculino,29,29,Ingeniero Sistemas de Informaci�n,,Regular,Bueno,Bueno,2. No,Bueno,Regular,Insuficiente,Insuficiente,2. No,Si,Si,No,usa alguna,2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,2. No,6. A pie,,7,10,,,,,,,,,
3/9/2016 15:43:56,1. Femenino,30,30,empleado,,Bueno,Bueno,Bueno,1. S�,Bueno,Bueno,Suficiente,Suficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 3. Salud, 5. Comodidad,,1. S�,6. A pie,,8,8,,,,,,,,,,
3/9/2016 15:44:03,1. Femenino,20,20,Estudiante,,Bueno,Bueno,Muy Bueno,2. No,Muy Bueno,Bueno,Insuficiente,Suficiente,2. No,Si,No,No,usa alguna,2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente,,2. No,1. Colectivo,,9,10,,,,,,,,,,
3/9/2016 15:44:03,2. Masculino,16,16,ninguna,,Muy Bueno,Regular,Muy Bueno,1. S�,Bueno,Bueno,Suficiente,Suficiente,1. S�,Si,No,No,usa alguna,1. Ahorro de tiempo, 4. Protecci�n del medioambiente, 5. Comodidad, 6. Otro,Pasear los fines de semana con mi familia :D,2. No,1. Colectivo, 6. A pie,,9,8,,,,,,,,
3/9/2016 15:44:15,2. Masculino,25,25,Estudiantes,,Bueno,Muy Bueno,Muy Bueno,1. S�,Muy Bueno,Bueno,Insuficiente,Insuficiente,2. No,Si,Si,No,usa alguna,1. Ahorro de tiempo, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,1. Colectivo, 2. Auto como conductor, 4. Taxi / Remis, 6. A pie,,8,9,,,,,,,
3/9/2016 15:44:28,1. Femenino,31,31,Lic en Estad�stica. ,,Muy Bueno,Muy Bueno,Bueno,1. S�,Regular,Bueno,Suficiente,Suficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 3. Salud, 6. Otro,En ciertos lugares por los que transito no tengo colectivo urbarno que me conecte de un sitio a otro, en ese caso uso el sistema de Bicis.,1. S�,1. Colectivo, 4. Taxi / Remis, 6. A pie,,8,8,,,,,,,
3/9/2016 15:44:18,2. Masculino,49,49,Docente,,Muy Bueno,Bueno,Muy Bueno,1. S�,Muy Bueno,Muy Bueno,Suficiente,Suficiente,1. S�,Si,Si,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 5. Comodidad,,1. S�,1. Colectivo, 2. Auto como conductor, 4. Taxi / Remis, 6. A pie,,10,10,,,,,,,
3/9/2016 15:44:36,2. Masculino,21,21,estudiante,,Muy Bueno,Muy Bueno,Muy Bueno,1. S�,Muy Bueno,Muy Bueno,Suficiente,Suficiente,2. No,Si,Si,Si,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,2. No,1. Colectivo, 2. Auto como conductor, 3. Auto como acompa�ante, 4. Taxi / Remis, 6. A pie,,8,8,,,,
3/9/2016 15:45:00,1. Femenino,27,27,Arquitecta,,Bueno,Muy Bueno,Muy Bueno,1. S�,Bueno,Muy Bueno,Suficiente,Insuficiente,2. No,Si,No,Si,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 5. Comodidad,,1. S�,1. Colectivo, 6. A pie, 8. Otro,Bicicleta propia,9,9,,,,,,,,
3/9/2016 15:45:19,1. Femenino,20,20,estudiante,,Bueno,Bueno,Muy Bueno,1. S�,Bueno,Bueno,Suficiente,Insuficiente,2. No,Si,Si,No,usa alguna,2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,"Muy buena experiencia. Realmente seria muy bueno si el sistema de bici seria gratuito de forma permanente. ya que aliviaria mucho el transito ,ayudaria de manera favorable al medio ambiente y mejoraria la salud de todos.
 Los espejitos implementados no son comodos por el simple hecho que uno lo acomoda de acuerdo a la vision de cada uno y este se mueve. Hay bicicletas que no cuentan con espejos y la bocina no anda en muchos casos, en cuanto al mantenimiento ya sea ruedas o asiento es excelente,
 Lo malo de esto es que hay veces que en una estacion no cuenta con ninguna bici o la aplicacion marca como que hay disponibles vas hasta esa estacion y marca como que no hay. o al momento de querer dejar la bici la estacion mas cerca, esta cuenta con la estacion completa.
 ESTARIA BUENO QUE IMPLEMENTEN ESTE SISTEMA/ESTACION EN LA ZONA OESTE, LUGAR COMO EL VILLAGE CINE,  CUATRO PLAZAS, PLAZA DE STAKE(MENDOZA AL 6100), FLORIDA, ALTO ROSARIO SHOPPING, PORTAL ROSARIO SHOPPING Y OTROS PUNTOS DONDE LA GENTE CONCURRA HABITUALMENTE Y EN ABUNDANCIA. ",99. Ns/Nc,1. Colectivo, 6. A pie,,9,9,,,,,,,,
3/9/2016 15:45:23,2. Masculino,20,20,estudiante,,Regular,Bueno,Malo,1. S�,Bueno,Bueno,Suficiente,Suficiente,2. No,Si,No,No,usa alguna,2. Ahorro de dinero,,2. No,8. Otro,tengo una bici propia pero como se rompio me da paja llevarla a arreglar entonces gusaneo las de la muni,4,3,,,,,,,,,,,,
3/9/2016 15:45:27,2. Masculino,42,42,Licenciado en Administraci�n,,Regular,Bueno,Bueno,2. No,Muy Bueno,Muy Bueno,Suficiente,Suficiente,1. S�,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente,,2. No,1. Colectivo, 6. A pie,,4,8,,,,,,,,
3/9/2016 15:45:40,2. Masculino,28,28,Empleado,,Muy Bueno,Muy Bueno,Muy Bueno,1. S�,Bueno,Muy Bueno,Insuficiente,Insuficiente,2. No,Si,Si,No,usa alguna,3. Salud,,2. No,9. Ninguno de los anteriores (Es un viaje que antes no hac�a),,5,8,,,,,,,,,,,,
3/9/2016 15:46:01,1. Femenino,36,36,empleada,,Bueno,Regular,Bueno,2. No,Bueno,Muy Bueno,Insuficiente,Insuficiente,1. S�,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente,,2. No,1. Colectivo, 3. Auto como acompa�ante, 6. A pie,,10,9,,,,,,,
3/9/2016 15:46:24,1. Femenino,42,42,Docente ,,Muy Bueno,Muy Bueno,Muy Bueno,1. S�,Bueno,Bueno,Insuficiente,Suficiente,2. No,Si,No,No,usa alguna,2. Ahorro de dinero,,1. S�,1. Colectivo,,7,7,,,,,,,,,,,,
3/9/2016 15:46:29,1. Femenino,25,25,Estudiante, agente de viajes.,,Bueno,Bueno,Bueno,2. No,Muy Bueno,Muy Bueno,Insuficiente,Insuficiente,2. No,Si,No,No,usa alguna,2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente,,2. No,1. Colectivo, 4. Taxi / Remis,,8,8,,,,,,,,
3/9/2016 15:46:49,1. Femenino,34,34,Abogada,,Bueno,Bueno,Muy Bueno,1. S�,Bueno,Muy Bueno,Insuficiente,Suficiente,2. No,Si,No,No,usa alguna,3. Salud,,99. Ns/Nc,1. Colectivo,,7,8,,,,,,,,,,,,
3/9/2016 15:46:52,2. Masculino,26,26,Estudiante, Administrativo,,Bueno,Muy Bueno,Muy Bueno,1. S�,Muy Bueno,Regular,Suficiente,Insuficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,1. Colectivo, 6. A pie, 8. Otro,Usaba mi propia bicicleta.,9,10,,,,,
3/9/2016 15:47:36,1. Femenino,33,33,Lic. en Biotecnolog�a,,Bueno,Bueno,Bueno,1. S�,Muy Bueno,Muy Bueno,Insuficiente,Suficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad, 6. Otro,Si el tiempo acompa�a y las distancias no son muy largas, prefiero movilizarme en bici, ya que (acompa�ado del uso de las ciclov�as) me resulta menos estresante que atravesar el tr�fico del centro.,1. S�,1. Colectivo, 6. A pie,,8,7,,,,
3/9/2016 15:47:57,2. Masculino,28,28,Kinesiologo,,Muy Bueno,Muy Bueno,Muy Bueno,1. S�,Bueno,Muy Bueno,Insuficiente,Suficiente,2. No,Si,No,No,usa alguna,5. Comodidad,,2. No,2. Auto como conductor,,9,8,,,,,,,,,,,,
3/9/2016 15:48:14,2. Masculino,24,24,Estudiante  ,,Regular,Bueno,Regular,2. No,Malo,Bueno,Insuficiente,Suficiente,1. S�,Si,No,No,usa alguna,2. Ahorro de dinero, 4. Protecci�n del medioambiente,,2. No,1. Colectivo,,8,5,,,,,,,,,,,
3/9/2016 15:48:17,1. Femenino,47,47,Administrativa,,Bueno,Bueno,Bueno,1. S�,Bueno,Bueno,Suficiente,Suficiente,2. No,Si,Si,Si,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero,,2. No,1. Colectivo, 6. A pie,,9,9,,,,,,,,,,
3/9/2016 15:48:34,2. Masculino,42,42,comerciante,,Bueno,Bueno,Bueno,1. S�,Muy Bueno,Muy Bueno,Suficiente,Suficiente,1. S�,Si,No,No,usa alguna,1. Ahorro de tiempo, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,1. Colectivo, 2. Auto como conductor, 6. A pie,,8,9,,,,,,,,
3/9/2016 15:48:39,2. Masculino,46,46,Profesional,,Muy Bueno,Bueno,Bueno,1. S�,Muy Bueno,Bueno,Suficiente,Suficiente,2. No,Si,No,No,usa alguna,3. Salud, 4. Protecci�n del medioambiente,,1. S�,9. Ninguno de los anteriores (Es un viaje que antes no hac�a),,7,8,,,,,,,,,,,
3/9/2016 15:48:39,1. Femenino,27,27,Comunicadora Social,,Bueno,Regular,Muy Bueno,99. Ns/Nc,Muy Bueno,Bueno,Suficiente,Suficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 4. Protecci�n del medioambiente,,1. S�,1. Colectivo, 6. A pie,,8,8,,,,,,,,,
3/9/2016 15:48:48,2. Masculino,26,26,Telefonista,,Bueno,Regular,Muy Bueno,2. No,Muy Bueno,Muy Bueno,Insuficiente,Insuficiente,2. No,Si,Si,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,1. Colectivo,,10,9,,,,,,,,,
3/9/2016 15:48:51,1. Femenino,30,30,empleada / estudiante,,Bueno,Bueno,Muy Bueno,2. No,Muy Bueno,Muy Bueno,Suficiente,Suficiente,1. S�,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,1. Colectivo, 6. A pie,,9,9,,,,,,,
3/9/2016 15:49:20,1. Femenino,28,28,economista,,Bueno,Bueno,Muy Bueno,1. S�,Bueno,Muy Bueno,Suficiente,Suficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 5. Comodidad,,1. S�,6. A pie,,7,8,,,,,,,,,,
3/9/2016 15:49:26,1. Femenino,29,29,administrativa,,Bueno,Regular,Muy Bueno,99. Ns/Nc,Muy Bueno,Muy Bueno,Suficiente,Suficiente,2. No,Si,Si,Si,usa alguna,2. Ahorro de dinero,,1. S�,1. Colectivo,,8,8,,,,,,,,,,,,
3/9/2016 15:49:51,2. Masculino,31,31,Estudiante.,,Bueno,Bueno,Muy Bueno,1. S�,Bueno,Muy Bueno,Insuficiente,Suficiente,1. S�,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,1. Colectivo,,9,10,,,,,,,,
3/9/2016 15:49:52,2. Masculino,35,35,Empleado,,Muy Bueno,Muy Bueno,Muy Bueno,1. S�,Bueno,Bueno,Insuficiente,Insuficiente,2. No,Si,Si,No,usa alguna,2. Ahorro de dinero, 5. Comodidad,,1. S�,1. Colectivo,,8,8,,,,,,,,,,,
3/9/2016 15:50:07,2. Masculino,68,68,Mediador,,Muy Bueno,Bueno,Bueno,1. S�,Bueno,Regular,Suficiente,Suficiente,2. No,Si,No,No,usa alguna,3. Salud, 4. Protecci�n del medioambiente,,1. S�,1. Colectivo,,8,8,,,,,,,,,,,
3/9/2016 15:50:15,2. Masculino,23,23,Estudiante y pasante,,Bueno,Bueno,Bueno,1. S�,Muy Bueno,Bueno,Suficiente,Suficiente,2. No,Si,No,No,usa alguna,4. Protecci�n del medioambiente, 5. Comodidad,,2. No,1. Colectivo, 4. Taxi / Remis,,7,8,,,,,,,,,,
3/9/2016 15:50:26,1. Femenino,36,36,,,Muy Bueno,Bueno,Muy Bueno,99. Ns/Nc,Bueno,Bueno,Insuficiente,Suficiente,2. No,Si,No,No,usa alguna,3. Salud, 4. Protecci�n del medioambiente,,1. S�,1. Colectivo,,7,7,,,,,,,,,,,
3/9/2016 15:50:48,2. Masculino,26,26,Estudiante,,Bueno,Bueno,Bueno,2. No,Bueno,Bueno,Insuficiente,Suficiente,1. S�,Si,Si,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud,,1. S�,1. Colectivo, 4. Taxi / Remis, 6. A pie,Bici,10,8,,,,,,,,
3/9/2016 15:51:03,1. Femenino,43,43,actualmente sin empleo,,Bueno,Bueno,Bueno,1. S�,Bueno,Muy Bueno,Suficiente,Suficiente,2. No,Si,No,Si,usa alguna,2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente,,1. S�,1. Colectivo, 6. A pie,,7,9,,,,,,,,,
3/9/2016 15:51:14,1. Femenino,51,51,empleada,,Bueno,Bueno,Muy Bueno,2. No,Muy Bueno,Muy Bueno,Suficiente,Suficiente,1. S�,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,1. Colectivo,,9,8,,,,,,,,
3/9/2016 15:51:48,1. Femenino,34,34,Medica,,Bueno,Bueno,Muy Bueno,1. S�,Bueno,Regular,Suficiente,Suficiente,2. No,Si,No,Si,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,1. Colectivo, 6. A pie,,10,8,,,,,,,
3/9/2016 15:51:49,1. Femenino,48,48,Medica,,Muy Bueno,Muy Bueno,Muy Bueno,1. S�,Bueno,Muy Bueno,Insuficiente,Insuficiente,2. No,Si,No,Si,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,1. Colectivo, 2. Auto como conductor, 3. Auto como acompa�ante, 4. Taxi / Remis, 6. A pie, 8. Otro,Mi propia bici,8,8,,,
3/9/2016 15:51:57,1. Femenino,37,37,Publ8cista,,Bueno,Bueno,Regular,1. S�,Bueno,Bueno,Suficiente,Suficiente,2. No,Si,No,Si,usa alguna,2. Ahorro de dinero, 5. Comodidad,,99. Ns/Nc,6. A pie,,8,8,,,,,,,,,,,
3/9/2016 15:52:19,1. Femenino,36,36,Abogada.,,Muy Bueno,Bueno,Muy Bueno,1. S�,Bueno,Muy Bueno,Suficiente,Suficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 5. Comodidad,,1. S�,4. Taxi / Remis, 6. A pie,,8,9,,,,,,,,
3/9/2016 15:52:19,2. Masculino,32,32,Arquitecto,,Bueno,Bueno,Bueno,1. S�,Regular,Bueno,Suficiente,Suficiente,1. S�,No,No,No,Si,1. Ahorro de tiempo, 3. Salud, 4. Protecci�n del medioambiente,,1. S�,6. A pie, 8. Otro,bicicleta,10,9,,,,,,,,,
3/9/2016 15:52:21,2. Masculino,28,28,abogado,,Bueno,Bueno,Muy Bueno,1. S�,Regular,Ns/Nc,Insuficiente,Suficiente,2. No,Si,No,Si,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 4. Protecci�n del medioambiente,,2. No,1. Colectivo, 2. Auto como conductor, 6. A pie,,8,7,,,,,,,,
3/9/2016 15:52:48,2. Masculino,29,29,Periodista,,Muy Bueno,Regular,Regular,1. S�,Muy Bueno,Bueno,Insuficiente,Suficiente,1. S�,Si,No,No,usa alguna,1. Ahorro de tiempo, 5. Comodidad,,1. S�,1. Colectivo, 6. A pie,En mi propia Bicicleta,8,8,,,,,,,,,,
3/9/2016 15:52:49,2. Masculino,31,31,Contador,,Bueno,Muy Bueno,Muy Bueno,99. Ns/Nc,Bueno,Bueno,Suficiente,Insuficiente,2. No,Si,No,No,usa alguna,3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,2. No,2. Auto como conductor,,1,8,,,,,,,,,,
3/9/2016 15:53:05,1. Femenino,26 a�os ,26,Abogada ,,Regular,Regular,Bueno,99. Ns/Nc,Malo,Bueno,Insuficiente,Insuficiente,1. S�,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 4. Protecci�n del medioambiente,,99. Ns/Nc,1. Colectivo, 6. A pie,,7,6,,,,,,,,,
3/9/2016 15:54:15,1. Femenino,34,34,Consultora organizacional,,Bueno,Bueno,Bueno,1. S�,Bueno,Regular,Insuficiente,Insuficiente,2. No,Si,No,No,usa alguna,3. Salud, 4. Protecci�n del medioambiente,,1. S�,1. Colectivo, 4. Taxi / Remis, 6. A pie,,8,8,,,,,,,,,
3/9/2016 15:54:24,2. Masculino,49,49,EMPLEADO,,Muy Bueno,Muy Bueno,Muy Bueno,1. S�,Bueno,Bueno,Suficiente,Suficiente,2. No,Si,Si,Si,usa alguna,1. Ahorro de tiempo, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,99. Ns/Nc,1. Colectivo, 4. Taxi / Remis, 6. A pie,,7,8,,,,,,,
3/9/2016 15:54:45,2. Masculino,35,35,Lic. Educaci�n F�sica,,Muy Bueno,Bueno,Muy Bueno,2. No,Muy Bueno,Muy Bueno,Suficiente,Suficiente,1. S�,Si,Si,No,usa alguna,1. Ahorro de tiempo, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,1. Colectivo, 6. A pie,,10,9,,,,,,,,,
3/9/2016 15:54:45,2. Masculino,25,25,Estudiante,,Bueno,Muy Bueno,Regular,1. S�,Bueno,Muy Bueno,Insuficiente,Suficiente,1. S�,Si,No,No,usa alguna,2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente, 6. Otro,Preferencia de la bicicleta por sobre cualquier otro medio de transporte,1. S�,1. Colectivo, 6. A pie, 8. Otro,En mi bicicleta,10,8,,,,,,,
3/9/2016 15:54:46,1. Femenino,26,26,empleada,,Muy Bueno,Muy Bueno,Bueno,1. S�,Bueno,Regular,Insuficiente,Insuficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 4. Protecci�n del medioambiente,,99. Ns/Nc,1. Colectivo, 3. Auto como acompa�ante, 4. Taxi / Remis, 6. A pie,,8,6,,,,,,,
3/9/2016 15:54:48,2. Masculino,33,33,Programador,,Bueno,Bueno,Muy Bueno,1. S�,Muy Bueno,Regular,Suficiente,Insuficiente,2. No,Si,No,No,usa alguna,2. Ahorro de dinero, 5. Comodidad,,1. S�,1. Colectivo, 6. A pie,,8,9,,,,,,,,,,
3/9/2016 15:54:55,2. Masculino,28,28,Dise�ador,,Regular,Malo,Regular,2. No,Regular,Regular,Insuficiente,Insuficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,2. No,1. Colectivo, 6. A pie,,10,7,,,,,,,
3/9/2016 15:55:07,1. Femenino,32,32,Licenciada en fonoaudiolog�a,,Bueno,Regular,Muy Bueno,2. No,Muy Bueno,Muy Bueno,Insuficiente,Insuficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,1. Colectivo, 6. A pie,,10,5,,,,,,,
3/9/2016 15:55:19,2. Masculino,28,28,empleado ,,Bueno,Bueno,Regular,99. Ns/Nc,Bueno,Bueno,Ns/Nc,Ns/Nc,2. No,Si,No,No,usa alguna,2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente,,2. No,2. Auto como conductor, 5. Moto / Ciclomotor,,7,8,,,,,,,,,
